Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
sdv-id-FcvFDL,128,RL,74.0,6527,Pave,,Reg,Lvl,AllPub,Inside,Mod,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,1992,2001,Gable,CompShg,MetalSd,Plywood,,24.0,Gd,Fa,CBlock,Gd,TA,Gd,BLQ,107,Unf,36,481,723,GasA,Gd,Y,SBrkr,700,1452,0,1187,0,0,2,1,3,1,Gd,7,Typ,0,TA,Attchd,2001.0,Fin,2,641,TA,TA,Y,43,83,0,657-59-7771,4,0,,,,2964,7,2009,WD,Normal,91810
sdv-id-NmNpjx,163,RL,,5921,Pave,,Reg,Bnk,AllPub,Inside,Gtl,NWAmes,Norm,Norm,TwnhsE,2Story,5,7,1986,1983,Gable,CompShg,AsbShng,Wd Sdng,BrkFace,15.0,TA,TA,PConc,Gd,TA,Gd,GLQ,696,Unf,200,3,732,GasA,TA,Y,FuseP,1009,1391,0,2043,0,0,1,0,3,1,TA,8,Typ,0,,Attchd,1999.0,Unf,1,161,TA,TA,Y,0,57,0,115-27-2347,11,0,,,,3654,6,2009,WD,Partial,298834
sdv-id-dyHApP,34,RL,,3933,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2008,1995,Gable,CompShg,MetalSd,Stucco,BrkFace,10.0,Gd,TA,CBlock,TA,TA,Av,GLQ,742,Unf,281,101,954,GasA,Gd,Y,SBrkr,1001,36,0,740,0,0,2,0,3,1,TA,5,Typ,0,,Attchd,2003.0,Unf,2,311,TA,TA,Y,88,55,0,203-54-7979,8,0,,,,235,7,2009,WD,Normal,94532
sdv-id-nImaZV,145,RL,47.0,13117,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1909,1967,Hip,CompShg,VinylSd,MetalSd,,9.0,TA,TA,PConc,TA,TA,No,ALQ,799,Unf,317,169,646,GasA,TA,Y,SBrkr,898,1371,0,1068,0,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1946.0,Unf,3,153,TA,TA,Y,0,57,0,212-65-0278,217,0,,,,6647,4,2007,WD,Normal,110076
sdv-id-sgGIYt,142,RL,74.0,14742,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,TwnhsE,1Story,5,7,1998,2010,Hip,CompShg,VinylSd,VinylSd,,34.0,TA,TA,PConc,Fa,TA,Av,Unf,271,Unf,162,190,1435,GasA,Ex,Y,SBrkr,1144,1288,0,1730,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1997.0,Fin,2,402,TA,TA,Y,76,51,0,488-31-8206,21,0,,,,1,7,2007,WD,Normal,203605
sdv-id-yCkKQf,141,RL,77.0,12843,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Feedr,1Fam,2Story,9,9,1892,1951,Gable,CompShg,Wd Sdng,HdBoard,,0.0,TA,TA,PConc,TA,TA,No,BLQ,299,Unf,277,1523,1219,GasA,Ex,Y,SBrkr,1146,1618,0,2228,0,0,2,0,4,2,Ex,8,Typ,2,TA,Attchd,1949.0,Unf,2,173,Fa,TA,N,6,92,2,541-25-0051,11,0,,,,4128,5,2010,WD,Normal,113524
sdv-id-cDRiRG,126,RL,72.0,10553,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,4,1976,2009,Gable,CompShg,HdBoard,BrkFace,,1.0,TA,TA,CBlock,TA,TA,No,GLQ,1424,Unf,711,130,877,GasA,Ex,Y,SBrkr,795,359,1,837,1,0,1,0,4,1,TA,5,Typ,1,,Attchd,1969.0,Unf,2,103,TA,TA,Y,0,39,0,515-07-1010,13,0,,,,204,8,2009,WD,Normal,205556
sdv-id-dchxmg,32,RL,,11229,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,PosA,Norm,1Fam,2Story,6,5,1972,1951,Hip,CompShg,Wd Sdng,VinylSd,,22.0,TA,TA,CBlock,Gd,TA,No,Rec,757,Unf,322,300,932,GasA,Ex,Y,SBrkr,1026,230,0,885,1,0,2,0,3,1,Gd,5,Min1,1,TA,Attchd,1954.0,Fin,3,748,TA,TA,Y,0,60,1,476-40-9294,0,0,,,,458,2,2007,WD,Normal,204676
sdv-id-lrmMiD,162,RL,35.0,7331,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1957,1985,Gable,CompShg,MetalSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Rec,600,Unf,900,2,624,GasA,Ex,Y,SBrkr,940,470,0,972,1,0,2,0,3,1,TA,6,Typ,1,,Attchd,1996.0,Unf,3,313,TA,TA,Y,423,12,0,073-90-5413,10,0,,,,3579,3,2006,New,Normal,114125
sdv-id-XgoCmw,53,RM,88.0,12288,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,1Story,7,8,1999,2010,Hip,CompShg,Wd Sdng,Plywood,BrkFace,70.0,Gd,TA,CBlock,Gd,TA,No,GLQ,691,Unf,510,497,1672,GasA,TA,Y,SBrkr,2517,22,17,2644,0,0,2,0,4,1,TA,9,Typ,1,Gd,Detchd,1999.0,Unf,2,590,TA,TA,Y,0,111,0,843-93-1530,47,0,,,,1821,9,2006,New,Normal,222746
sdv-id-RyzCBw,177,RL,91.0,10986,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Feedr,Norm,1Fam,1.5Fin,5,6,1934,2008,Gable,CompShg,VinylSd,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,114,Unf,206,244,349,GasA,Gd,Y,SBrkr,471,1807,0,801,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1957.0,Fin,1,247,TA,TA,Y,1,32,0,211-13-7701,1,0,,,,243,6,2007,WD,Normal,79202
sdv-id-tFtaOI,82,RL,95.0,11549,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,4,5,2008,2010,Gable,CompShg,VinylSd,VinylSd,,24.0,TA,TA,PConc,Fa,TA,Mn,Rec,263,Unf,737,32,1727,GasA,Ex,Y,SBrkr,1535,965,4,2653,0,0,3,1,4,1,Gd,8,Typ,1,TA,Attchd,2010.0,RFn,2,1418,TA,TA,Y,1,63,0,716-37-6177,213,0,,,,71,3,2006,COD,Abnorml,428828
sdv-id-zqaFpm,104,RL,111.0,19013,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,7,7,1981,1999,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,BrkTil,,,No,,586,Unf,391,1,651,GasA,Ex,N,SBrkr,1712,738,0,2347,1,0,2,0,3,1,Gd,9,Typ,2,TA,Detchd,1990.0,RFn,2,984,TA,TA,Y,1,155,0,163-64-8327,3,0,,,,1828,3,2010,WD,Normal,247693
sdv-id-NCQyRG,77,RL,54.0,7528,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,Twnhs,2Story,5,7,2002,2010,Gable,CompShg,VinylSd,Wd Sdng,BrkFace,131.0,Gd,TA,CBlock,Gd,TA,No,LwQ,883,Unf,859,13,1103,GasA,Ex,Y,SBrkr,1386,1303,0,2339,0,0,2,1,3,1,Gd,8,Typ,0,Gd,Detchd,2006.0,RFn,1,512,TA,TA,Y,0,58,0,163-45-6770,0,0,,,,98,5,2006,WD,Normal,313017
sdv-id-eFPJPT,58,RM,,8327,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,8,5,1987,2004,Hip,CompShg,Wd Sdng,Wd Sdng,,6.0,Gd,TA,CBlock,TA,TA,No,BLQ,188,Unf,439,1690,793,GasA,TA,Y,SBrkr,701,1142,0,783,0,0,1,0,3,1,Gd,5,Typ,1,TA,Attchd,1992.0,Fin,2,1356,TA,TA,Y,3,79,0,706-10-0332,3,0,,,,3440,6,2009,WD,Normal,125639
sdv-id-FtiJUe,89,FV,61.0,12558,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,6,6,1948,2007,Gable,CompShg,Plywood,Plywood,Stone,56.0,TA,Gd,CBlock,TA,TA,Mn,Unf,1131,Unf,327,418,1510,GasA,Gd,Y,SBrkr,1484,42,0,1228,0,0,1,0,4,1,TA,4,Typ,2,TA,Detchd,1983.0,Unf,2,300,TA,TA,Y,1,174,0,356-41-1707,12,0,,,,322,5,2006,WD,Normal,202683
sdv-id-VWdwPb,123,RM,,6187,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,MetalSd,Wd Sdng,BrkFace,180.0,Ex,TA,PConc,Gd,TA,No,LwQ,760,Unf,118,512,670,GasA,Ex,Y,SBrkr,706,1622,1,1494,0,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,2,549,TA,TA,Y,0,332,0,857-23-1174,0,0,,MnPrv,,119,7,2006,WD,Normal,265592
sdv-id-XqFjXp,142,RL,93.0,16776,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,TwnhsE,2Story,7,5,1996,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,Gd,TA,CBlock,TA,TA,Av,Unf,376,Rec,513,32,681,GasA,Ex,Y,SBrkr,995,502,0,1194,0,0,2,1,3,1,TA,6,Typ,1,,Attchd,,RFn,2,345,TA,TA,Y,1,52,0,319-21-6581,0,0,,,,8018,3,2007,WD,Normal,132142
sdv-id-pNzNlT,44,RM,,4367,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,8,8,2000,1998,Gable,CompShg,Wd Sdng,Plywood,,0.0,Gd,TA,PConc,,Gd,,GLQ,164,Unf,61,75,980,GasA,Ex,Y,FuseA,1223,23,0,964,0,0,1,0,2,1,Gd,6,Typ,0,,,2006.0,Unf,1,307,TA,TA,N,0,109,0,057-22-4747,0,0,,,,0,3,2009,WD,Normal,207489
sdv-id-ssAzYM,39,FV,47.0,5315,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1991,1959,Gable,CompShg,Wd Sdng,VinylSd,,12.0,TA,TA,CBlock,Gd,TA,No,GLQ,320,Unf,144,181,282,GasA,Gd,Y,SBrkr,586,43,0,471,1,0,1,0,1,1,TA,3,Typ,1,,Detchd,1973.0,Unf,1,11,TA,TA,Y,24,15,0,702-32-0633,0,0,,,,2731,12,2008,WD,Family,66628
sdv-id-XxTwsj,123,RL,37.0,1411,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,1963,1957,Gable,CompShg,HdBoard,MetalSd,,,TA,TA,PConc,TA,TA,No,Unf,633,Unf,149,620,460,GasA,Ex,Y,SBrkr,742,501,0,757,0,0,2,0,3,1,TA,5,Typ,0,,Attchd,1976.0,Unf,2,952,TA,TA,Y,1,7,0,375-60-0590,22,0,,,,1962,5,2010,WD,Normal,72218
sdv-id-ASyjWI,41,RL,,12090,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Artery,Norm,1Fam,1Story,7,5,1966,2007,Gable,CompShg,Stucco,Wd Sdng,,0.0,TA,TA,PConc,Gd,Gd,No,GLQ,803,Rec,890,68,945,GasA,TA,Y,SBrkr,1318,155,0,1124,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1979.0,Unf,1,56,TA,TA,Y,0,22,1,745-49-1608,0,0,,,,8817,3,2008,WD,Normal,99535
sdv-id-GwxVyo,34,RM,49.0,3104,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,PosN,Norm,1Fam,1Story,8,3,1943,1955,Shed,CompShg,HdBoard,HdBoard,,6.0,TA,TA,CBlock,Gd,,No,Rec,641,ALQ,684,1,534,GasA,Gd,Y,SBrkr,1210,12,0,874,0,0,1,0,2,1,TA,6,Typ,0,,Attchd,1922.0,Fin,2,354,TA,TA,Y,0,45,4,173-13-8654,3,0,,,,3444,2,2009,WD,Normal,68957
sdv-id-ayoFiR,45,RL,68.0,5110,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,5,1909,1957,Gable,CompShg,VinylSd,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,GLQ,711,Unf,930,6,709,GasA,Gd,Y,SBrkr,703,132,7,735,0,0,1,0,2,2,Gd,4,Typ,0,,Attchd,1925.0,,2,134,TA,TA,Y,0,28,1,235-14-8022,8,0,,,,2586,9,2009,WD,Normal,65150
sdv-id-ElKPMt,165,RM,39.0,5692,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,TwnhsE,2Story,7,5,1951,1954,Hip,CompShg,MetalSd,MetalSd,,8.0,TA,TA,PConc,TA,TA,Av,Unf,27,GLQ,173,11,237,GasA,Fa,Y,SBrkr,481,1645,0,622,0,2,2,0,3,1,TA,7,Typ,0,Gd,Attchd,1965.0,Unf,2,395,TA,TA,Y,1,39,0,781-61-8921,0,0,,,,2026,9,2006,WD,Normal,70801
sdv-id-DlASsG,37,RM,,14377,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1933,1973,Hip,CompShg,MetalSd,VinylSd,,32.0,TA,TA,PConc,Ex,TA,Av,BLQ,676,Unf,754,1,1277,GasA,TA,Y,SBrkr,1444,54,2,1188,0,0,2,0,4,1,TA,6,Typ,0,,Attchd,1964.0,Unf,1,111,Fa,,Y,11,69,2,064-84-8516,0,0,,,Shed,5290,4,2006,WD,Normal,134823
sdv-id-sBZsAk,39,RL,87.0,19335,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,4,6,1994,2010,Gable,CompShg,VinylSd,VinylSd,,9.0,Gd,TA,CBlock,Gd,TA,No,GLQ,701,Unf,1006,227,1683,GasA,Ex,Y,SBrkr,1647,466,0,1801,1,1,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,1983.0,RFn,2,1418,TA,TA,Y,0,78,0,269-61-0751,14,0,,MnPrv,,635,10,2006,WD,Normal,317977
sdv-id-hrVJqt,43,RM,76.0,7282,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6,5,1956,2005,Gable,CompShg,CemntBd,MetalSd,BrkFace,20.0,TA,TA,CBlock,TA,TA,No,Unf,325,Unf,433,947,902,GasA,Ex,Y,SBrkr,952,1060,0,1307,0,0,2,0,4,1,Gd,6,Typ,1,Gd,BuiltIn,1990.0,,2,63,,TA,Y,13,24,2,317-81-5712,0,0,,,,1611,5,2006,WD,Normal,120017
sdv-id-qbuktR,89,RL,94.0,8020,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,7,2008,2010,Gable,CompShg,VinylSd,VinylSd,,64.0,TA,TA,CBlock,Gd,TA,No,GLQ,455,LwQ,1128,647,798,GasA,Ex,Y,SBrkr,779,759,0,916,0,0,1,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,Unf,2,199,TA,TA,Y,13,86,0,738-94-4009,3,0,,,,500,3,2007,WD,Family,123283
sdv-id-xUgmdu,158,RM,48.0,8668,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,SFoyer,7,6,1911,1980,Gable,CompShg,MetalSd,Wd Sdng,,0.0,Gd,TA,PConc,TA,TA,No,GLQ,378,Unf,813,54,402,GasA,TA,Y,SBrkr,596,1858,2,1320,0,0,2,1,2,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1,387,TA,TA,Y,21,39,16,890-94-7623,5,0,,,,5676,4,2008,WD,Normal,135898
sdv-id-WcLyAo,69,RL,93.0,9493,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,1Fam,1.5Fin,5,5,1938,1980,Gable,CompShg,Stucco,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,989,Unf,336,474,777,GasA,TA,Y,SBrkr,847,544,1,824,1,0,1,0,4,1,Fa,6,Typ,0,,Detchd,1938.0,Unf,2,19,TA,Gd,Y,2,26,0,198-16-5600,0,0,,,,229,9,2009,WD,Normal,99445
sdv-id-oBTCod,113,RL,76.0,24181,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,PosN,Norm,1Fam,2Story,8,5,1915,2002,Gable,CompShg,CemntBd,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,Unf,519,GLQ,383,404,474,GasA,Gd,Y,SBrkr,691,1589,22,1353,1,1,1,1,3,1,TA,6,Maj2,1,,Detchd,1931.0,Unf,1,1155,TA,TA,Y,0,55,0,823-72-5589,4,0,,,,7,7,2007,WD,Partial,117752
sdv-id-TkbboL,51,FV,69.0,2688,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1976,2000,Hip,CompShg,VinylSd,VinylSd,,1.0,TA,Gd,CBlock,TA,TA,No,BLQ,536,Unf,229,338,857,GasA,Ex,Y,SBrkr,1067,293,1,1303,0,0,1,1,4,1,TA,8,Typ,1,TA,Detchd,1964.0,Unf,2,402,TA,TA,Y,6,40,4,382-45-0136,0,0,,,,1300,6,2007,WD,Partial,119174
sdv-id-LiNsvM,69,RM,,10539,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1970,2010,Gable,CompShg,HdBoard,Stucco,,29.0,TA,TA,PConc,TA,TA,Mn,Rec,1070,Unf,166,0,679,GasA,Ex,Y,SBrkr,974,498,8,1438,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1969.0,Fin,2,585,TA,TA,Y,3,26,1,478-55-6025,0,0,,,,749,4,2008,WD,Partial,147862
sdv-id-wamOPC,171,RL,72.0,18501,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2fmCon,2Story,6,5,1994,1951,Hip,CompShg,Plywood,HdBoard,BrkFace,55.0,Ex,Gd,CBlock,Gd,TA,No,GLQ,1792,Unf,486,34,1686,GasA,Ex,Y,SBrkr,1391,1860,0,3524,1,0,2,1,3,1,Gd,10,Typ,1,Gd,Attchd,2003.0,RFn,1,880,Fa,TA,Y,111,73,1,681-21-3538,0,0,,,,9464,2,2006,WD,Normal,436845
sdv-id-rPVQqq,142,RL,73.0,11282,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1953,1982,Gable,CompShg,HdBoard,HdBoard,BrkFace,39.0,Gd,Gd,PConc,TA,TA,No,BLQ,902,Unf,82,1020,1154,GasA,TA,Y,SBrkr,1205,1385,2,2260,1,1,1,1,3,1,TA,8,Typ,0,,Detchd,1987.0,Unf,2,98,TA,TA,Y,0,96,33,691-29-3802,0,0,Ex,,,373,4,2008,WD,Normal,174788
sdv-id-MeoiQf,99,RM,91.0,15399,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,6,2007,2006,Gable,CompShg,VinylSd,VinylSd,,18.0,Ex,TA,PConc,Gd,TA,Gd,GLQ,220,Unf,356,761,1190,GasA,Ex,Y,SBrkr,1065,1382,2,1559,0,0,2,1,3,1,Gd,7,Typ,1,,Detchd,2008.0,Fin,0,742,TA,TA,Y,51,234,0,841-24-7099,0,0,,MnPrv,,1467,9,2006,WD,Normal,195567
sdv-id-NrjtjI,124,RL,73.0,16162,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,7,5,2006,2007,Gable,WdShake,VinylSd,VinylSd,,6.0,Gd,TA,PConc,Gd,TA,No,Unf,807,Unf,141,1007,1573,GasA,Ex,Y,SBrkr,1154,1709,0,2148,0,0,3,1,3,1,TA,6,Typ,1,TA,Attchd,2002.0,RFn,1,210,TA,TA,Y,73,221,3,282-19-6160,11,0,,,,524,5,2009,WD,Partial,338021
sdv-id-zCDsii,54,FV,73.0,4495,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,1965,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,12.0,TA,TA,CBlock,Gd,Fa,No,GLQ,558,Unf,369,98,689,GasA,Gd,Y,SBrkr,1153,699,8,1369,0,0,2,0,4,1,Gd,7,Typ,1,TA,Detchd,1986.0,Fin,1,24,TA,TA,N,54,147,0,566-76-0413,1,0,,,,810,4,2006,WD,Normal,123156
sdv-id-SkndDL,54,RL,115.0,6116,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,4,2005,2008,Hip,CompShg,VinylSd,VinylSd,,23.0,Gd,TA,PConc,Ex,TA,,Unf,346,Unf,265,451,958,GasA,Ex,Y,SBrkr,1557,81,0,1676,0,0,1,0,2,1,Gd,6,Min1,1,TA,Attchd,2007.0,RFn,2,670,TA,TA,Y,3,184,0,067-56-6306,3,0,,,,1393,1,2008,WD,Normal,149778
sdv-id-WezjWn,59,RL,,3863,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,6,5,1997,2010,Hip,CompShg,BrkFace,Plywood,,25.0,TA,TA,CBlock,TA,TA,Mn,ALQ,1611,Unf,820,25,716,GasA,Ex,Y,SBrkr,861,130,1,670,1,0,2,0,3,1,TA,4,Typ,0,,Attchd,,Unf,2,403,TA,TA,Y,0,36,0,530-74-3873,9,0,,,,10630,5,2007,WD,Normal,89401
sdv-id-OJBiDa,30,RL,109.0,21458,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,10,8,1992,1996,Hip,CompShg,CemntBd,CmentBd,BrkFace,10.0,Gd,TA,PConc,,TA,Av,ALQ,719,Unf,841,73,1247,GasA,Ex,Y,SBrkr,1694,5,0,1147,1,0,1,0,3,1,TA,6,Typ,2,Ex,Detchd,1993.0,Unf,3,11,TA,TA,N,0,29,5,152-58-1572,0,0,,,,1379,5,2006,WD,Normal,146088
sdv-id-VgOwof,97,RL,60.0,3661,Pave,,Reg,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,5,2,1965,1990,Gable,CompShg,BrkFace,BrkFace,,38.0,Gd,TA,CBlock,TA,TA,No,ALQ,672,Unf,407,411,1175,GasA,Fa,Y,SBrkr,775,1064,0,958,1,0,1,0,3,1,Gd,5,Typ,0,Gd,Attchd,1962.0,Fin,2,1161,TA,TA,Y,12,35,7,213-46-8164,12,0,,,,151,5,2006,WD,Normal,143647
sdv-id-dEUCMG,168,RL,62.0,4036,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,4,5,1976,1963,Gable,CompShg,VinylSd,MetalSd,,5.0,TA,TA,PConc,TA,TA,No,Unf,590,Unf,190,139,393,GasA,Ex,Y,SBrkr,539,1807,0,922,0,0,2,0,3,1,Gd,6,Min2,0,,BuiltIn,1987.0,Unf,3,50,Fa,TA,Y,0,207,2,469-36-3585,0,0,,,,5330,4,2008,WD,Normal,112942
sdv-id-hISSDq,167,RL,45.0,7940,Pave,,Reg,Lvl,AllPub,Corner,Gtl,MeadowV,Norm,Norm,TwnhsE,SLvl,7,5,1962,1989,Gable,CompShg,HdBoard,MetalSd,,12.0,TA,TA,PConc,TA,TA,No,GLQ,1282,Rec,652,0,937,GasA,TA,Y,SBrkr,1399,744,0,1705,0,0,2,0,3,1,Gd,5,Min2,1,TA,Attchd,1979.0,Unf,2,98,TA,TA,N,18,36,0,883-56-5167,87,0,,,,1524,6,2010,WD,Normal,187178
sdv-id-LlsfNL,87,RL,102.0,40696,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,6,1895,1954,Gable,CompShg,HdBoard,HdBoard,,3.0,TA,TA,PConc,Gd,TA,No,BLQ,1347,GLQ,962,12,1845,GasA,TA,N,FuseA,2263,1635,12,3693,0,0,2,1,3,1,TA,12,Min1,2,TA,Attchd,1935.0,Unf,0,585,TA,TA,P,155,85,11,293-49-7706,196,0,,GdWo,,544,4,2009,WD,Normal,428277
sdv-id-YvuRUv,147,RM,,7754,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1935,1951,Gable,CompShg,HdBoard,CmentBd,,1.0,TA,TA,CBlock,TA,TA,No,Unf,304,Unf,602,3,883,GasA,Gd,N,SBrkr,964,1236,0,1242,0,0,1,1,3,1,TA,6,Typ,1,,Detchd,1921.0,Fin,1,653,TA,TA,Y,0,79,0,407-43-5023,3,0,,,,7,2,2009,WD,Normal,135529
sdv-id-vTFuqP,51,RL,86.0,30396,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1941,1960,Gable,CompShg,MetalSd,Wd Sdng,,8.0,TA,TA,Stone,,TA,Av,Unf,225,Unf,300,130,1061,GasA,TA,Y,SBrkr,1634,1336,6,2734,0,0,2,0,3,1,TA,9,Typ,0,,Attchd,1958.0,RFn,2,1008,TA,TA,Y,161,126,5,129-15-2763,1,0,,,,1098,9,2006,New,Normal,243472
sdv-id-GyGXro,146,RL,,25871,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,5,7,1956,1970,Hip,CompShg,VinylSd,VinylSd,,18.0,TA,TA,PConc,TA,TA,Mn,,695,Unf,838,45,1045,GasA,Ex,Y,SBrkr,1274,1610,36,2672,0,0,3,1,2,2,Gd,9,Typ,1,TA,CarPort,1996.0,RFn,1,903,TA,TA,Y,0,70,0,762-50-8971,5,0,,,,1197,7,2006,WD,Normal,268761
sdv-id-JwjpOx,93,RL,63.0,11568,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1996,2002,Hip,CompShg,CemntBd,HdBoard,Stone,11.0,TA,TA,CBlock,TA,TA,No,Unf,1411,Unf,99,459,923,GasA,TA,Y,SBrkr,743,774,0,863,1,0,1,1,2,1,Gd,4,Typ,0,,Attchd,1977.0,RFn,2,551,TA,TA,Y,21,134,0,600-47-4976,7,0,,,,1061,7,2006,WD,Normal,124865
